%            x1             x2          rosen 
 -0.5959340578   0.5056257217    4.796746131 
  -1.655160519  -0.3954327006    989.6175322 
   0.186882151 0.004821232632   0.7407893828 
  -1.815698359   0.7002629032    680.6092334 
  0.8762977655   -1.611603566    566.1543641 
 -0.2305148538  -0.3916472276    21.30883711 
  0.8977285128    1.089435677    7.998797134 
   1.384954228   -1.052727938    882.8483935 
   1.827185621   -1.645558348    2484.515683 
  -1.954924713    1.674789883    468.7009243 
  -1.414957385   -0.758181283    767.7502496 
 -0.6924394812     1.55117455    117.6819526 
  0.2431105171    1.473859335    200.8038337 
   -1.05301816    1.861122494    60.28149398 
 -0.8106027757   -1.018831817    284.1287777 
  -1.300977339    1.893393251    8.705994989 
 -0.9673817052    1.479221554    33.39618071 
   1.459476968   -1.763255052    1516.282286 
 -0.8795587404   0.5631349855    7.972151983 
  0.4428447606   -1.422857241    262.3507106 
  0.5495318936  -0.6199457583    85.21948135 
 -0.8474343488    1.542707331    71.36039554 
  -1.147253961  -0.7728431424    441.0387334 
  -1.007879105  -0.7054996228    300.3439439 
 -0.0518648768   0.8753341196    77.24731991 
   1.638267086   -1.012315795    1367.504078 
 -0.6562255963    0.255371359    5.802063209 
   0.259754687    1.332550017    160.6491763 
   1.381046159    -1.24977682    997.0049584 
  -1.738784542    1.700959745    182.6848715 
  -0.629704721    1.148842101     59.2587946 
   1.374911128   -1.343971299     1046.40702 
   0.393802321   -1.548703913    290.5591074 
  -1.236990831  0.01763452945     233.772353 
  0.6463202501  -0.7800705254    143.6296172 
  0.2276186361    1.618909591    246.2677683 
 -0.4819186141    1.812683192    251.8687389 
 -0.4765588774   -0.151723023    16.53651948 
   1.508380219  -0.1440649881    585.6795563 
  -1.974163168  -0.3529941553      1812.7681 
 -0.7654577909   -1.390688845    393.7934248 
  0.4456415068   0.5434132382    12.18810263 
   1.295076863   0.3110168545    186.7087447 
 -0.4039502029   -1.924154916    437.9932826 
    0.26569193    1.957608125    356.6574158 
  -1.598175044    1.093887977    220.1437349 
  -1.180055413   -1.819028011    1036.164301 
   1.228938374  -0.6306684265    458.3498169 
   1.020769031    1.576977773     28.4193833 
     1.8101859   0.2963018487    888.1423624 
   1.056461662   -1.364669069    615.4353137 
 -0.9118279036   0.8921071526    4.074811789 
   1.554828431 -0.05886757559     613.695193 
  0.6192253055    1.130412861    55.93119182 
  -1.545188737    0.664146724    303.4980517 
 -0.5306733897  -0.8770232523    136.5628769 
   1.929387217    1.043684078    714.1229533 
  0.9995848164   0.7685008956    5.315307997 
  -1.424110442    0.512405004    235.6604728 
   1.332065083  -0.5707652585    550.0641467 
  -1.429106558    -0.73126617    775.1901253 
 -0.3321818497   0.9016871806      64.377284 
   1.832991982   -1.833854518    2696.536452 
    1.85185447   0.4122496092    909.4478764 
  -0.472141458    1.913036638    287.6494159 
   1.337200902    1.902355522    2.087606127 
  0.3061419315    1.236462551    131.1120157 
 -0.9776050572  -0.4173973739     192.464292 
   1.523876184   -1.284871764     1301.83641 
  -1.031029912    1.882050558    70.64514434 
  -1.821351057    1.682418507    275.3572068 
  -0.233393818   0.3032474763    7.709412752 
  -1.310276039    -1.30963964      921.23955 
   1.965595255   -1.685569613    3076.802111 
  0.7562271503    1.871123034    168.4862551 
   1.550646431  -0.2213112375    690.0338308 
   1.742082898  -0.2788695686    1099.304083 
  0.2536888835    1.830615922    312.6006596 
 -0.6390666096  -0.6593141528    116.6787518 
  0.1642382122   -1.767847758    322.8157512 
 -0.7162727152   -1.911998075    591.2936402 
  -0.722298459    1.634870626    126.7985062 
 -0.6693402828    1.788622272    182.3381707 
  -1.103745817    1.590475713    18.20527801 
   1.571739303   -1.373486174    1478.423181 
-0.05314768234   0.4022899371    17.05878223 
  0.2503364569   0.6924562883    40.21866581 
 -0.4910710244  -0.1310410922    16.07997601 
 -0.7537890651    -1.73803735    535.0417803 
  0.4312697501   -0.953498751    130.1730271 
   1.983240106     1.77484197    466.1889986 
 -0.4387946891   0.6745483804    25.28571465 
   0.215609477  -0.7917051432    70.87071677 
   1.738392021   -1.708921546    2238.732493 
   1.610097065     1.37068798    149.6576889 
  -1.367376906   0.8011105819    119.9835255 
  0.4519353947  -0.8103773652    103.2583165 
 -0.2563119154  -0.7542283503    68.80399905 
-0.02504806523   -1.479586357    220.1795987 
  0.1245176669  -0.1396747421    3.169559546 
 -0.5171290562   -1.534251867    326.9233406 
 -0.2451880941   -1.778287696    339.7018084 
   1.684829593  -0.1786742521    911.3419563 
  -0.338178432   0.7096847036    37.21330672 
 -0.5440732731   -1.440892862    304.0586276 
  0.1574866737    1.609341537    251.8778254 
  -1.817117697    0.122974974    1017.037424 
 -0.1147475511   -1.356938939     188.978096 
 -0.1657069045  0.08491433009    1.695936268 
  -1.170855282    0.479446448    84.24091386 
  -1.115554796  -0.4307402727     285.119688 
 -0.1965117868    1.228011012    142.8950531 
    1.60740339    1.252165111    177.4920279 
 -0.4434665772   0.8344261998     42.7393484 
   1.127585906    1.601227843    10.77299696 
   -1.37888497  -0.2464898487    466.9348912 
  -1.912784496  -0.9500844356    2132.290233 
 -0.2189399412   -1.515771162    246.0514664 
   1.072343522   0.2620532078    78.82128319 
    0.58975006    1.800905836    211.1655389 
   1.905854138   -1.207857461    2344.361426 
  -1.151574962   -1.077375918    582.3156111 
  -0.696035474   -1.626296167    448.4447653 
   1.399150756  -0.9111658549    823.2695437 
   1.535551045   0.7542779983    257.2351179 
  0.2604111392   0.9510467222    78.56985108 
  0.8619098738 -0.07743440765    67.31355053 
  -1.126253986   -1.953279386    1042.608241 
 -0.3465317337    1.085970795    95.09066817 
 -0.4640603727    1.061439166    73.71636062 
   1.129077662  0.06755678581    145.7251406 
 -0.7492190005    1.457894652    83.43453607 
  0.8303544722   -1.449516624    457.5358482 
   1.762574227   0.3960278983    734.5872465 
  -1.187872741  -0.6502509957    429.6985741 
  -1.397946811  -0.6714055994    695.1562651 
    1.44628214   -0.965428646    935.0461466 
 0.03306540638  0.03334728575    1.036836464 
 -0.3423179261  -0.5564746167    47.18587815 
  0.9501839644  -0.2726910385    138.1761899 
  -1.472195911   -1.929060368     1683.96173 
  -1.188705593  -0.1934263209    262.8585256 
   1.815539681  -0.4138152383    1378.056896 
   1.434942814   -1.291938921    1123.364561 
  0.1384995528   -1.944645638    386.4332232 
  -1.433155411   0.8123530662    160.2521479 
 -0.1171425251   0.1589777256    3.360816456 
  -1.697175092  -0.4115411649    1090.638807 
 0.08540656751   -1.699430619     292.149715 
  -1.717617928   -1.226373237    1751.932497 
  0.5396649013   0.6012449601     9.81741119 
   1.436506535    1.939479859    3.122630608 
 0.08256615001   0.2466275428    6.582921598 
 -0.8028243371   0.2369389033    19.85083532 
   1.441349137   -1.596398454    1350.220268 
  -1.444313898  -0.8448813455    865.0098636 
 -0.4243834547  -0.8619974335     110.607541 
  0.1927679044    1.209272526    138.0772836 
 -0.4138952356  -0.6099148373    63.02691132 
 0.04533114277   0.3933695785    16.21362597 
  0.2186065067   0.8488831693    64.78840138 
  0.7841762993   0.1443319692    22.19832354 
 -0.9697501574  -0.6821013114    267.1512694 
  -1.225625118    1.078486119    23.11005274 
   1.050942075   0.4959092765    37.03717318 
 -0.1559153133  -0.8153190816    71.83419718 
  -1.580410022    1.798522326    55.63264899 
  0.3863394183   -1.301545816    210.8234484 
   1.393611374   0.1811559141    310.2403357 
  -1.017766423   -1.066346884    445.9981276 
  -1.387210695   -1.223961801    996.8555819 
  -1.254608734  -0.5650435743    462.6630406 
  0.9665382166   0.9669758997  0.08075594495 
   1.357556691  -0.3488395474    480.5086101 
  0.2297028277    1.453420987    196.8529001 
  -0.323428928   -1.424504957    235.5846413 
 -0.9273286449  -0.9012326438    313.8920834 
  0.6015900738  -0.2386167487    36.23190802 
  0.6337796051   0.2846883707    1.501196687 
  -1.769368074   -1.820013153    2458.514359 
   1.352124078   0.4998712213       176.5488 
   1.987853606  -0.8680924434    2324.518567 
   1.866330089   0.9383611068    645.4170082 
  -1.691122663  -0.4450244416    1099.206048 
  0.9876963942   -1.506350399    615.9725054 
  -1.929681283    1.144532951    671.1728561 
 -0.3664124944  -0.7398155514     78.2598217 
 0.05187953554   0.4175090016    18.09526198 
   1.061291649   0.0987445223    105.5739077 
   1.703577189  -0.7878306375    1363.218168 
 -0.8314335978    1.723767481     109.774875 
 -0.9207641488    1.286265333    22.97039293 
  0.9342417076    1.080513422    4.269790884 
   1.070764906   0.3619754316    61.55052915 
  -1.421074228     1.95056087    5.686255718 
   1.170269246   0.3340850349     107.223836 
   1.968569378   0.2815207875    1289.494673 
  -1.355317835   0.3788318069     218.177628 
   1.730761102  -0.3341217991    1109.942551 
 -0.2833697616    1.186387772     123.979488 
   1.096944052    1.984041346    60.64999008 
  -1.357489244   -0.540840714    573.7146832 
  -1.842366261  -0.1705029544    1277.516911 
-0.09400952734    -1.19711513    146.6324915 
  -0.645778521    0.272505727    4.784596562 
   1.600362915   -0.724838874    1080.795793 
  -1.344421873   -1.964395867    1428.107544 
   1.100535604   0.8639283899    12.06154892 
  -1.223630389    0.925930767    37.77128699 
  0.4712586472  -0.6900900058    83.49987247 
  0.1042947771   -1.138441748    132.8912449 
 -0.3543935558  0.02912257117    2.772799192 
   1.448942126   -1.025614886    977.0361585 
 0.01060835252   0.9400975742    89.33338682 
 -0.6095919189   -1.732938741    445.6088369 
  -1.824023091   0.1790331056    997.4043281 
 -0.8145604464    1.527819619    77.96203305 
  -1.325411456  -0.4070562178    473.5888442 
  0.6246372929  -0.8738768879    159.9523128 
    -1.4830337    1.411325796    68.57354898 
  0.9054701854   -0.891649046    292.9548103 
-0.004858846852    -1.56802644    246.9238174 
   1.781591815 0.0009471176965     1007.56366 
 0.05609744122  -0.7117067834    51.99410684 
 -0.6417362839  -0.6444318046    114.2535771 
   1.975912967    1.122543701    769.0653603 
 -0.4605970563   -1.411017073     265.593494 
  0.9236720736   0.8299084207    0.047808405 
   -1.90954055   -1.348147777    2503.140643 
   1.119951374   0.5313025881    52.28225887 
 -0.2613919054  -0.5359499925    38.11276339 
 -0.1732042718  -0.8868610816    85.43778518 
    1.55974941   -1.621556856    1644.526275 
 -0.5741345588   -1.539383087    351.8124291 
   1.000611815   -1.233340323    499.3312716 
   1.588717774    -1.05730966    1283.627917 
  -0.865273284   0.8814189663    5.278166622 
   1.468116895   0.6324337905    232.0502117 
  0.9914386691   -1.394366087    565.1651971 
 -0.7141877196   0.7599434641    9.181292411 
    1.96363965  -0.1618153085    1614.444114 
    1.34242485    1.780834128   0.6643051841 
  -1.639407655   -1.742279862    1969.274094 
  0.1706827255   -1.605993803    268.0245721 
  -1.837478636    1.173031665    492.3687947 
   1.860246103  -0.4930475807    1564.911589 
 -0.6910861951   0.7156111976    8.518691768 
   1.271709166  -0.9240465658    645.8641116 
   1.491583804   0.6429507701    250.3441274 
 -0.7251667957   -1.354189822    356.4085601 
   1.349437544   -0.914452946     748.423382 
   1.219255395     1.98915377    25.44815095 
 -0.3639579727  -0.1240288945    8.449517262 
  -1.095044749   -1.815715379    913.3673219 
   1.910467989  -0.7323222469    1922.517823 
   0.473909656    1.338452678    124.3697347 
   1.836679426   0.3170952273    933.6753181 
   1.090881016  -0.4651979087    273.9233436 
 -0.3002728071    1.451139992    186.9160882 
 -0.4948622566    1.866672124    265.1071067 
  0.4665682973    1.314678482    120.6496622 
  0.7730257475  -0.5483206159    131.3822005 
  -1.694236979   -1.264630545    1717.278634 
  0.7535698074   -1.314914755    354.5410502 
 -0.1699729599  -0.3100519122    12.86921739 
  0.8204994867   -1.636115575    533.2415353 
   1.318556978   0.4705605133    160.8665135 
   1.403459194  -0.1065506827    431.2473213 
  -1.262661238   -1.428020071    918.5107749 
  -1.132257184   -1.499031342    777.9322304 
 -0.9358325068   0.5853854479    12.20214397 
  0.7385382618  -0.1180522493    44.10042311 
  -1.201093278   -1.481265063    859.7092622 
  -0.125125956    1.124847157    124.2935427 
  0.8242639139   -1.093467549    314.3654645 
   1.406483938   0.9880620865    98.17674359 
   1.630140072   0.7160884434    376.7666915 
  -0.663254972   0.6059880655     5.51266168 
   0.245195579   -1.435231083    224.1384339 
 -0.6200014063  -0.2920546818    48.38254916 
   1.261342317   -1.466193245    934.7796286 
   1.704996828   -1.827607695    2241.939022 
   1.670131658  -0.6057066183    1153.946103 
   1.726293784  -0.6235083845    1300.206008 
   1.698624755   0.4090159026    613.2441629 
 -0.5245545283     1.80820254    237.2263333 
   1.452167517   -1.635155948    1402.209376 
  -1.506641919  -0.9934390778    1071.281674 
  0.9816072014    1.295883815    10.94217935 
  -1.105719935   0.3420342001    82.00123862 
 -0.5966106731    0.189510917    5.310052194 
  0.8359223972   -1.772494951    610.5883092 
  -1.903229137   -1.170071639    2305.144867 
   0.493982759   0.9733259532    53.45302797 
  -1.174805432   0.8278452135    35.37710846 
   1.473845659   -1.047682602    1037.311292 
 -0.3824694409  -0.7765572932    87.06384164 
  0.3621614678    1.595781074    214.9798301 
  -1.285664767  -0.1966313184    347.3024101 
   1.207270611    1.628758219    2.982194939 
  0.1303303313    1.200713951    140.9122488 
  -1.828029192   -1.786226853    2637.552161 
 -0.8051635464     1.83303215    143.3207135 
-0.03647370208   -1.717013315    296.4325278 
 0.06752059397    1.367372394    186.6462059 
  -1.674376395    -1.34570896    1728.884516 
  -1.059426599  -0.2411311168    190.1641439 
   -1.88218175   -1.880473053    2949.111014 
    1.08418255   0.2663542127    82.63699623 
 -0.7310651702  -0.9321195159    218.0606994 
 -0.7876022696  -0.7158995845    181.7396259 
 -0.2480604614   0.6974779318    41.98354647 
  0.2234632781  0.07211335756   0.6386477362 
0.0007571162088   -1.405598684    198.5822163 
  -1.641681744    0.355970214    553.7357627 
  -1.272074922   0.7826616081    75.13521202 
  -1.511444408   0.4917250624    327.6598776 
 -0.6135276398   -1.455369881    338.1341707 
  0.9946984987   -1.101413154    437.1607527 
   1.627326465  -0.1730789571    796.6995758 
 -0.2723233407   -1.001015268    117.2080044 
 -0.2246249507    0.682017738    41.37087403 
 -0.2893907841    1.392001529    172.8143962 
  -1.408177572   -1.489571366    1211.549946 
  0.1123381897   0.3299863418    10.84790708 
   1.483278772    1.771080632    19.72048558 
 -0.7802804862  -0.5113475598    128.6511568 
  -1.043554286    1.973962019    81.67121435 
  0.5975387479  -0.9917693984    182.1155607 
   1.283458655    1.852301824    4.623117554 
  -1.163485271  -0.3151297593    283.1859029 
   1.717904696   0.7671748067    476.5143852 
   1.578883028    1.793870141    50.76381601 
 -0.4534095168   0.2406742097     2.23167244 
  -1.565508328   0.5267738006    376.6544011 
  0.1638417282   0.6094805082    34.63456366 
  0.9175376752   -1.990220778    801.8712166 
  0.4876087621   -1.090392776    176.6620374 
 -0.2680289356    1.373182737    170.9573442 
  0.9088613169   0.2354143957     34.8917216 
 -0.2369763387   -1.294096076    183.8521918 
-0.001948978414   -1.117153723    125.8083387 
0.004435790095  -0.2293342122    6.255623298 
  -1.137156864   -1.152503801    602.6755985 
-0.01701912478    1.662489234    277.3928693 
  0.5450684769   0.5530105637    6.750431942 
   1.943963077    1.858099469    371.3639239 
-0.06427655524    1.423774109    202.7065099 
  -1.948866652    1.407528197    578.0624871 
  0.2045191419  -0.6341519087    46.32652658 
 -0.4350890598    1.316841437    129.1855063 
 -0.8968517373    0.548352779    10.16162292 
  0.2096746579  -0.1566686847    4.641139114 
  -1.027572125 -0.09622498666    136.8512114 
   1.581876684   -0.110811157    683.4142244 
  -0.632898353  0.04102960875     15.5857804 
  0.8871905666    1.046517439    6.700777609 
  0.7287448232  -0.4016902144    87.09823426 
   1.754325955    1.283654396    321.3857076 
  0.7018048822   -1.509579009     400.858849 
-0.07118719248    1.805624985    325.3975992 
 -0.2130151711     0.63671242    36.42496286 
   1.890927069   0.1130769366    1198.759229 
 -0.6834992612 -0.08405151377    33.21318637 
  -1.571309378  -0.2896343311    767.4585502 
    -1.7095042   -1.502236329    1965.190431 
   1.035304162   0.7774864679    8.661569245 
  -1.467658679    -1.87246874    1627.142595 
    0.62303079   -1.723407313    445.8221802 
  -1.533679099 -0.04942420085    583.0225329 
  -1.390459675   -1.177428898    973.4031432 
   1.161242232  -0.8588106719    487.1849118 
 -0.4316268225   -1.399973269    253.6713239 
  0.6776221554   -1.921836341    566.7020773 
 -0.5434753767     1.69923952    199.3976948 
 0.02328255735   0.7067014936    50.80920609 
 0.06044178172    1.967628199    386.6546204 
  -1.312116258   -1.161610098    836.6454378 
  -0.974568175   0.8404021255    5.160690672 
 -0.3568026419   -1.439841961    247.4510016 
 -0.9982274114   -1.676513706    718.4978596 
  -1.123260385   -1.020542109    525.3879496 
 -0.2028057498   0.7374510083    49.91646995 
  0.6879249042   0.7888898462    10.05598169 
  -1.486221849 -0.08367997383    531.6456832 
  -1.682917462   0.3701398822    612.7991578 
  0.3294303005    1.465558419    184.6702408 
  0.9302266552   0.6293682782    5.572737631 
  -1.542306286   0.8971729488    226.0860491 
  -1.961199985   0.1245746828    1390.280294 
   1.572221049   -1.274513567    1404.481572 
  -1.216487617   -1.336085916    797.8232841 
  0.6052109989   -1.240624369    258.3601974 
   1.528748677    1.489972154    72.43177769 
   1.153362555   -1.283939056    683.4226259 
  0.9394576938   0.4814772727    16.09476108 
  -1.342123102  -0.4848574683    528.1270278 
  -1.834207415    1.074552496    531.0610414 
   1.883646227  -0.4628605498    1610.562957 
-0.04698595849    1.113773812    124.6587942 
  -1.959337061    1.746832941    445.8481297 
  -0.411671629  0.01181335863    4.484256297 
 -0.0638939735    1.656587433    274.2647669 
  0.5009420813  -0.5970866533    72.17979916 
  0.3759707409   -1.229742401    188.3552867 
 -0.8739623834   -1.331267482    442.4270661 
  -1.791283261     1.30667602    369.1053351 
 -0.4513608507   0.9223456376    53.73046797 
 -0.8394105698  -0.7030452307    201.5349507 
  0.4779894329   -1.768732067    398.9478454 
  0.9424150816   -1.006354064    358.9250968 
  0.2783435734  -0.3786317753    21.31930607 
  0.2009718486  -0.5838512048    39.60463013 
  0.7484951222   0.9074156759    12.10195426 
  -0.399788993    1.050916933    81.34634749 
  0.6597182219   0.6538441758    4.892848251 
 -0.1568616357   0.7868016316    59.41681386 
  0.6159838131   -1.683107257    425.3837258 
 -0.8241597473    1.199323131    30.41706444 
   1.764203435   0.1092955784    902.3340207 
   1.477540287    1.303778652    77.66166985 
  -1.873374403  -0.6651022825    1750.344892 
 -0.9618203846    -1.12990239    426.1468714 
  0.4263985029  -0.3182024645    25.33022034 
  -1.782508763    0.217596008    882.5374041 
   1.197581805   -1.487531692    853.7397899 
  -1.176865367  -0.1031048731    226.1881743 
   1.894451926  -0.9703580058     2080.90077 
  -1.130215633    1.327516615    4.911127469 
   1.900566707   0.1978827178    1165.139177 
 -0.7898184949   -1.361883641    397.4778126 
  0.8501504587  -0.5273336091    156.3076348 
   1.272625679   0.8775375061    55.13620063 
  0.2889700277 -0.06546132116    2.712285083 
   1.164873548    1.416775864   0.3386694163 
 -0.1425501487  -0.1141139865    3.123429208 
  0.1038557898   -1.631585491    270.5460415 
  0.2835879417    1.291149353    147.1522484 
  0.6498965954   -1.867254714    524.0723888 
  0.8577378516  -0.3834162234    125.2720843 
  -1.489556556    1.160208807     118.552707 
  -1.856249373   0.6778467318    772.1994714 
  -1.083898178   -1.032613391    491.6350537 
 -0.1075827074   -1.859246393    351.4206008 
  -1.618639978   -1.041549577    1347.610353 
   1.990648579   0.4491917463    1231.084871 
  0.7625223858   -1.200497553     317.600881 
  -1.777728471    1.032101223    459.8813633 
  -1.742536602   0.6221790601     589.524991 
   1.078972934    1.840737579    45.49850608 
 -0.8848992618   -1.558775517    551.9719855 
   1.566178011    -1.04891897    1227.205564 
 -0.9422817285   0.5210555319    17.24558257 
  -1.069140476   0.6636770626    27.33072082 
 -0.6010676496    1.244597551    80.59034695 
   -1.11877198   0.1422767381    127.5672383 
  0.3346229842    0.365309267    6.845104508 
 -0.8327680683 -0.01684008143    53.80939111 
   1.662333468   -1.326817753    1674.232758 
  0.7809679462     -1.4700073    432.6108912 
   1.734581925    1.468511264    237.5494194 
  -1.157063688   -1.572153268    851.9777526 
 -0.7029101656    1.019580374    30.52686857 
  -1.440377538    1.269504062    71.09825272 
  0.9271009139   -1.492006923    552.9532795 
  0.8390150626 -0.09479971554    63.82953893 
 -0.3094127692   0.7477741036    44.21136667 
  0.2375036279   0.9300555694    76.91758495 
  0.1545367789    1.963539246     377.001629 
 -0.9804642563   -1.897527047    821.3897914 
   1.203894232   -1.941455357       1149.903 
  0.5838425572    1.716051381    189.1804558 
   1.110019728    1.528993047    8.704761002 
  -1.495214631    -1.44567329    1361.380144 
  -1.194366989    1.424888194    4.921941118 
  -0.295267895  -0.6397234365     54.5182647 
 -0.2228346596   0.7424027273    49.46817619 
  -1.889231798     1.87591921    295.5186735 
  -1.734742141    1.500398592    235.2881328 
   1.029913916    1.730847107    44.62681825 
   1.527501044   0.3149132977    407.5900697 
  -1.395529453   -1.462059176    1168.158521 
   1.138874436   -1.783927466    949.2954313 
   -1.04978254   -1.074408083    477.9010051 
   1.038045739    1.522832974    19.65934903 
  -1.401531061  0.07057618795    364.3415982 
 -0.5588559522    1.178531821     77.4596547 
  -1.235371564  -0.8074341409    549.5716843 
   1.213419609   -1.980041412    1192.078498 
 -0.8237767806  -0.7967358724    220.9873553 
  -1.381486444   -1.210195503    978.2710532 
  -1.926797872   -1.384969778    2607.185529 
   1.843322579  -0.9842651775    1922.466024 
  -1.267825009    1.323325364     13.4142432 
 -0.5122003578   -1.174333062    208.6580899 
   1.191038327   -1.811770149    1043.630015 
  -1.032168012   -1.755990316    800.1879633 
  0.8708925192    0.617006069    2.018146398 
   -1.07468273   0.6244429534    32.51032389 
  0.2957099428    1.638245222    241.0753896 
  -1.687339982   0.5030440116    556.1242257 
  0.6645623159    1.258585041    66.81648354 
 -0.1087542659   -1.189456781    145.5405329 
 -0.4859484267   -0.143486847    16.62454197 
  -1.869227167   -1.669830702    2674.892488 
  -1.244767035    1.010904301    34.25075951 
 -0.0808061031   0.1719281129    3.904732479 
   1.547401529     1.55611891    71.14704763 
  -0.296413674   -1.845169144    375.5797305 
  -1.797171286   0.4418750915    783.6992496 
  0.1968538986   0.1283908391    1.435166012 
 0.07601726726  -0.8286047606    70.47342442 
  0.6538238021  -0.3436897752    59.60837568 
   1.288526288   -1.971325676    1319.119274 
   1.466474347   0.5793154523    247.0012126 
  -1.865066074 -0.01303995986    1225.449489 
 0.09042977718  -0.6982609494     50.7336309 
  -1.650005855    1.391807285    184.3375363 
   1.936548959   -1.334589237    2586.401748 
   -1.09133642    1.110416651    5.161153886 
 -0.5040446127  -0.6795077125    89.40615566 
  0.3375474092  -0.9989167934    124.2798032 
  0.8174173653   -1.124651539    321.4777243 
   1.646077408    1.648662515    113.9061413 
 -0.9449745752  0.03678322394    77.08400196 
  0.3198442018    0.133693617   0.5455183464 
  -1.744474462   0.7729444194    522.1626499 
   1.714602954  -0.5732531693    1235.708284 
  0.2872800779   -1.690834645    314.8956927 
   1.750489132   0.2113093547    814.1697727 
   1.681427344    1.169551553    274.5810649 
   1.005063946     1.05316558   0.1454182703 
   1.818545183   0.1556629852     993.338664 
   1.225389531   0.5692734455     86.9617964 
  -1.155703549   -1.526684482    823.9053685 
 0.03026030329  0.04582731965    1.139859926 
  -1.755352217    1.755419755    183.7222688 
   1.845259707   -1.578321525    2483.860532 
 -0.4065641398    1.507953217     182.240686 
   1.773169817   -1.586618576    2238.887226 
 -0.2431743512    1.845822717    320.7485238 
    1.91598404    1.998375032    285.0718335 
  -1.271748052    1.738399801    6.377955093 
  -1.794694853  -0.9624756961    1757.929141 
 -0.3780445509   -1.403701007      241.10519 
 0.04252672074    0.223658337    5.831426864 
   1.327682468  -0.7686394834     640.889308 
     1.9560331    1.183302619     694.382973 
   1.723972091   0.9568117202     405.533764 
  -1.333112222   0.4396173562    184.4127176 
  -1.231876417  0.09544400263     207.215782 
  -1.361254514   -1.876807281     1396.60021 
 -0.6750699863    1.897733581    210.4572097 
 -0.5669139248  0.08317090947    8.125436601 
 -0.5762454614     1.74911205    203.1834754 
 -0.3257965467    1.065461329    93.77011996 
  -1.242762137  0.01338579351    239.4463913 
  0.7093415921   -1.166339045    278.8238669 
 -0.7429984383    1.917359404    189.0725137 
  -1.991743731 -0.04516543521    1614.839181 
   1.997720064  -0.4257610962    1951.524314 
  0.5173146995   0.3203680939     0.50232298 
   -1.56237042    1.328652193    130.6054234 
  -1.942524751    1.784791357     403.864021 
 -0.1898274636  -0.2007086203    7.033166108 
    1.56332627    1.942097992    27.84936067 
   1.744175899   -1.321154539    1905.401152 
  0.5246406748   0.1927915005   0.8980245304 
    1.67808128    1.679867713    130.6169172 
  -0.384447077   -1.552748152    291.1479516 
  0.7465342409   0.3362373845    4.955063629 
 -0.6499893613   -1.937205325    559.8469683 
