1.8362452484	2.6785919644	-1.6406211830	3.0604698368
-2.9993060639	2.2216414673	1.0283260308	4.2728802107
2.6947005657	-0.6236426199	-1.3413755649	2.9594345560
-1.9424153491	-1.5464757500	-1.7531552809	5.1839294086
0.7361180995	-0.8488569720	0.5650077984	4.6212786483
-1.1320498262	-1.7173980973	3.0383101844	-1.7692597842
-0.8223698892	-2.2550401666	2.0242437933	2.2401928330
-0.1315038398	-2.8564128347	2.2435297798	0.0906903967
-0.4519238351	2.8692216159	0.2984224610	0.0695432042
2.7532047236	1.9374817762	2.9257118831	9.2536370942
1.2787061074	2.8627635780	0.4873143173	1.4933060597
2.8987617921	-1.9048755038	-1.7514760099	6.7141042032
-2.0104625087	2.5976967703	-0.2506987816	0.9692013489
0.7387266725	2.9968146424	0.7332491878	0.8385140648
-1.5334739998	-1.2017352153	-1.1537048038	4.9127213820
-3.1242552588	-0.8095126178	-0.2748982109	3.6513893222
2.2846884664	0.0396308289	-1.8180711238	1.5925818398
-1.9388035376	-1.1923872326	1.5916148420	4.5127760250
-1.4743384726	2.5311341188	2.6708629913	-3.7601375591
-0.2508840635	2.4434770868	-2.1363447703	2.1267378587
2.1951655660	-1.2350879787	-0.3904085169	7.0535108191
-0.1815110782	-2.0908336002	-1.6425956529	4.9596168100
0.0502507687	-0.7919453100	-2.5488996397	3.8080754258
2.9024241733	0.7734684448	-1.0956065537	3.6875277233
-2.5528239210	-0.9251596300	-0.7568299134	3.8920823871
-0.9157844538	-0.5542479070	-2.3751283245	-1.3778050079
-2.0237814140	2.4051472683	-3.0541399044	-5.5644823792
-2.3353545662	-0.6719703726	2.3830604011	-0.3363906676
-0.6084634132	0.2902898339	2.3816175724	-1.8371318692
0.3724465798	-2.5089774391	2.0120033120	3.4073165374
-2.9145019853	1.9587879124	0.6079813143	5.7698445288
2.3268352405	-2.5138842329	1.1500114890	3.2691944195
1.7119327077	2.3173759102	-3.1192528431	14.1341644275
-1.4081924602	2.9873672856	-1.1344361202	-0.9850648530
2.0492065634	0.8968514690	1.1171644852	5.2997327973
1.3424138900	-0.4448185048	2.5921225413	6.6675068260
2.0452078892	0.2814954547	1.5295171852	1.9165907395
-1.4472968529	1.6053835656	-0.4140964415	5.9963277692
1.5535473793	-0.8683265460	-1.3635341487	5.4233126167
0.2587514537	-2.8611265908	0.4192189481	0.7930054267
-2.1709974764	1.3336730845	-2.9595723437	-0.5427012289
-2.7126054615	2.2122483302	3.1348894239	0.0605510440
2.1301365662	2.4841093590	-2.9512809110	9.8923056702
3.0469822214	-1.9988169130	2.3561354253	6.1796164836
-0.3060598783	1.4865460292	1.3856174077	6.5380614491
-2.6384797493	-0.0503193779	-0.5253542930	-0.4681185057
1.5639331629	0.2062357872	2.7860348909	7.3182191669
2.6824685360	-3.1380523388	2.1342475247	1.3627317897
-1.6762698184	-0.3152894237	1.0590011270	-0.4464186030
-0.2272831521	-2.8428235086	0.8856512536	0.3672742801
2.6039872881	-2.3618547130	0.3964711762	3.9737251816
0.7986964301	-0.0451206699	2.2744767285	2.6480777083
0.1393468243	-1.8341621312	1.6359565165	6.7639774931
0.7546923627	-0.4034582938	-2.8040857344	5.9994369542
0.1288742778	-2.7156683248	2.4510929246	1.7873184347
0.7210598859	2.2449759013	-0.6218674528	4.9421801783
0.8270638395	-2.0491729186	2.3327635477	8.4319263750
1.5709369119	-1.0472725010	-1.0202948040	6.3588227377
-2.0001266417	-2.1363874105	0.7261244690	4.0550445102
-0.2384041617	-2.7479616412	1.2918664833	0.7278158986
-0.5034742187	-0.3087585709	-1.4105306392	-0.0270726847
0.9811510218	1.3825374365	-0.0595709494	7.5859662136
-2.8360534601	-1.8836390595	-3.0816734564	3.3232512292
3.0862798813	-2.9781976506	1.7021992172	0.2869264437
-2.1145030861	-2.3815910807	0.6194601408	2.4539017261
-2.4676390243	-2.1448217327	-1.1625512927	4.1978544902
-1.2788366070	2.0349717841	-1.8289232170	3.5678343802
-2.6729614811	-1.8781794343	0.5785930133	5.9024517684
-2.1796040219	-2.4678646442	2.8967583002	-3.8716814347
2.3229394257	-1.9214049204	-3.0783842706	13.4620866975
-0.3758626919	-0.4138216328	-0.3705567702	0.7640872842
-1.6904683725	-2.4981123021	-1.1020041979	1.3805875144
2.0444398303	0.7601622088	-1.5397184550	4.7134996272
-2.7431392874	1.2249118652	-0.6264978840	5.8014452819
2.4923998437	2.7206181018	-2.5597641558	4.3690463882
-1.9644892511	-1.1631391707	0.7378083144	4.9488739960
2.6843149024	0.0453184023	0.1110475616	0.4558803650
-0.6073870178	1.6409050411	1.2129865978	6.2713738747
0.8364820032	-0.8300077848	-1.2994770972	4.7658082809
-0.0684284304	2.2059058259	-0.3803734293	4.4677327783
1.6519781766	-2.1105511976	-2.4531039412	9.7572366226
0.6738737329	0.5319160185	1.4296838862	2.6853875863
-1.0752190806	-2.2929843800	0.6687036272	3.0440087321
-2.1696944402	-1.6927877028	0.8821657852	6.0203634869
2.1826003201	1.1143319331	-2.5908097199	10.1468752407
0.4131880920	1.8553954040	2.3318273060	8.0368458814
-0.7695005557	1.1320879211	-0.3894937391	5.0396120385
0.4627593413	2.5310418273	3.0879178215	6.8061542001
3.1121172795	2.9655593473	0.0949138005	0.2441540988
2.7186534418	0.1418725651	0.3894614075	0.5513387543
2.0694878023	-1.7788535534	-0.0633678212	7.5795430223
1.0859327099	-0.1833148850	1.9182370938	2.3152554981
2.8194329676	-0.2953229849	0.1918162312	0.9096248414
-0.3779140113	-3.0482261733	1.4057106259	-0.4522137641
-2.8034496226	-1.8969118221	-1.8856685719	5.5304003710
-1.7111860411	2.7690505974	-0.4183234988	-0.0658017786
-2.1360417409	-0.8234412052	-1.3835914045	2.6121240214
-2.7337569297	-2.4011604658	3.0823038372	-0.7909380977
-1.1173317141	0.9172150173	1.5219578745	3.0308079903
1.5477244923	1.2564516070	2.5085503235	11.2894404774
2.2749430548	2.0995906574	-1.2811760752	6.1859187959
2.2268023265	1.6841864211	0.1265595892	7.7028389126
-0.6230099422	2.9257361261	-2.0858022514	-1.3667424629
2.6750087538	2.5055080489	2.5604806819	4.8535995218
0.3623552086	2.4795776213	-1.1081938486	3.0529971553
1.1228820190	-1.9911578788	-1.2782569232	6.9762266987
1.8732894941	-0.2874830278	1.2171932804	1.7268948223
2.3094222768	-0.0815548247	-2.8187436680	5.4535015876
0.1437519098	-2.7468610607	2.2368248896	1.5370929146
0.1446506168	-2.9354359077	-1.4486798396	0.5009484393
-1.7818551732	2.6198063965	2.4543758180	-2.7870715185
1.3175631282	-2.2019534513	-2.6780464995	10.5103698399
1.7674588201	0.3488622752	-1.9883414001	3.3315418449
-1.6021320464	-1.9042943349	0.5021379243	5.2440289148
-0.9768828755	1.6719377198	0.9590829662	6.0297581184
3.0079574239	0.1608672960	-0.2927230849	0.3129264498
-0.6543809455	2.2309394380	-2.6308438887	0.8431540386
-1.3004870776	1.0900149252	2.4885326178	0.8433355155
-1.9909794479	0.8991855780	-2.6632119747	-1.2164026966
-2.8326670950	1.6137296928	-0.2063026718	6.6830147010
2.6269763177	-1.1728569046	2.6071336160	8.7150276018
-1.2394691613	2.7395666961	1.2365637208	-0.0949865147
1.3955227926	3.1134728199	-0.9549144155	1.0720877028
0.6363612803	-1.1355411754	-2.3513824310	8.1664827251
1.5243040350	1.6202781481	1.0682241916	8.1118651424
-2.1747080001	-3.1158389330	0.5401098339	-0.8254835935
3.0173835717	1.2775659902	-1.9246989561	6.7090711244
0.0079810707	0.9149338713	-2.4177464962	4.4318926274
-2.1458565784	-0.8530944670	-2.9445790471	-3.1753959368
-1.1953212753	-3.0114738305	-0.6691885320	-0.8311411222
-1.6044213096	-2.0991037316	-0.4244677234	4.2186991519
-2.7652061521	-0.5659497786	0.8720451123	1.6238877180
-2.9533895030	-1.1760884316	-1.9418391503	5.5117973486
-0.5301856693	-2.6779427375	-1.2697362845	0.7628751631
2.9939698983	-2.3437013511	-2.2913999623	4.1400183789
-0.6448100775	-2.7694493159	-2.3551793323	-1.5248324536
-1.4352816538	-1.7200770755	1.1405671733	5.6866493455
-2.1641749365	0.4228793674	-0.8255687072	0.3113591870
1.2721829766	1.7000435121	1.8041616513	8.8520753145
-0.5039464097	0.0726644475	-2.8899032160	-3.8140273460
1.4950898799	0.9993720657	-2.8122846442	12.1868755332
-2.5751935561	-1.4415225290	-2.2686192912	4.9257420254
-0.6054677304	-0.9171678859	-2.5214319735	1.5421487831
1.4113453948	0.8235559091	-0.3753519261	4.7561194275
-1.8615468234	-1.1342637004	0.0321097662	4.7906532091
0.5869724788	-0.6275113526	1.2294144169	3.0934369936
-1.3617287295	1.3190689769	-0.1744079108	5.5874083298
2.0470727760	-3.1039213944	-0.6518346432	0.9146812595
1.6145014712	0.4267270494	-2.1634351723	4.3867712722
-1.1811221791	2.3943720232	0.1991117294	2.3078385788
2.4054690694	0.6532201202	2.9369706559	8.2525728633
-2.3838971520	-2.3923354014	2.9563975897	-2.6900917638
-0.6154054062	1.3900644623	-0.0070812628	6.1965410555
0.3610241700	-2.3384499299	2.5872366445	5.5601430100
0.3165597230	1.6229829021	0.5202941738	7.2945335568
1.6137353077	-1.6906840145	-3.1039611193	17.1728947783
0.7704147186	-2.7274591996	2.8773748957	6.6037046570
2.1065116913	1.3925682397	-0.1655141983	7.6399559212
2.9415900733	-1.5969850751	0.4480227085	7.1946724575
1.9955560791	-2.3765290224	-0.7974516557	4.3056822219
-2.3767474343	2.1809200386	1.6221664328	3.5300590575
-0.3173190681	-0.3817819719	-3.1355291829	-2.3563045419
1.7943184086	2.2216176564	0.3840389714	5.4079487196
-2.8852246175	0.8664585085	0.7474350188	3.8034572173
-0.6934472743	2.3246864944	-0.7888187843	3.0564699214
0.6103572915	-1.6867412859	-2.6578301021	10.3396031274
-1.4395260054	1.4052373595	2.9612357120	-1.8047523111
1.2593121252	-1.6127498862	1.5575269559	8.4997421136
0.4579780393	-0.7451389756	0.6335215488	3.6677474969
1.0962892967	1.8311305732	-2.0509400541	8.9995839231
-0.7435111170	2.9483970404	-1.2305194793	-0.5740291750
1.5351490771	1.5831533872	2.1388085668	10.0895733882
-1.6280090004	-1.1597929786	-0.8943802114	4.8203886031
1.7731783084	-2.8994429044	-0.4782439467	1.3872103744
-1.6755855316	0.1081905024	1.0077312364	-1.0154603797
-0.5237249193	2.7080074230	-2.4076990672	-0.9451986869
-2.6113832912	2.2090947470	0.3415946032	4.0085058429
1.5692405497	-2.3496235697	1.1431625066	4.7167716888
2.1319714187	1.7829905492	1.7437322497	8.3188797336
1.1711588873	-1.3768046505	-1.4359176214	8.0526880817
-3.1296797648	-0.2508069275	0.2152244601	0.4192579007
0.5185682662	1.3846649088	-0.0643167471	7.2559113814
1.6183684230	-3.0416155597	0.1789490445	1.0687062168
1.6882695966	-1.4145231852	2.4721587373	11.5329306095
-0.7494425246	1.3054824711	1.3882840642	5.5844320108
2.5289048866	-0.1164456432	0.8761407411	0.7034428755
1.4228994546	-2.0453878615	-2.3476440916	9.5317273876
-0.4034989752	0.8414261974	-0.4529065293	3.4970851927
1.9929279872	-2.7018098677	-1.7562453717	3.0488561243
2.2912284388	2.7811831134	-1.8312372438	2.4672138881
1.7163289518	-0.5975775080	0.3140159754	3.2063486477
1.2180986493	0.1352642285	-0.8529366745	1.1154078301
2.8857692647	-0.1553836537	-3.1334239813	2.8600183955
-2.3902619485	2.7995728165	-0.1691760137	0.1047403489
-3.0135939386	-1.8758837045	-2.2785370126	5.8967008235
-2.5818110287	0.7402823218	-0.4405788862	2.6516155731
2.5985607069	-0.9855585220	-2.6490542595	7.9253969718
-1.2934332109	-1.1445228128	0.2956207484	4.8407208075
-0.3855130974	-3.1220275528	3.0896363272	-3.7999071052
-1.1850913483	-0.2293002296	-1.6453355771	-1.2439032499
-0.2317232089	1.4815391744	0.2426371707	6.7146454525
1.9864738825	3.1311577668	-1.3835801690	1.2508512957
-2.0867426621	0.6832846635	-2.7306118171	-2.9155071023
2.7067046544	-2.9388593518	-2.6034198808	2.6405240844
2.2046544450	-0.4824040023	-0.7539316583	2.3382702684
-1.5301524664	-2.0670218081	2.8463815191	-2.1445747409
-3.0539246151	2.6880109039	-2.8720025533	0.6608095140
-2.9592156235	2.1852741842	-0.1087704574	4.4919059709
-2.5554339303	-0.7496555544	1.9341829200	1.9226644389
-0.1166582927	0.0716889259	2.8213506598	-0.8179741411
1.0778830864	-0.1352878077	2.2945641665	3.4503563809
-0.0998129952	-1.8968484999	-2.3395354534	5.8836550215
2.1634995613	-1.6449179653	2.7568475354	12.5821174671
1.7310010502	-1.9269785583	-1.0127206392	7.2398986935
0.4902087516	1.2876070439	3.0630276571	11.0685670687
-2.4110594688	-0.1410277163	1.1558410460	-0.6480602616
-1.1327123221	-0.1497322705	2.8880166875	-7.0494838439
-2.4035334198	0.6893815218	-0.7138393681	2.1416821772
-2.2513092046	-2.4358019538	0.7382116467	2.1447664035
-0.5552131266	-2.0651940896	-2.3076089245	3.4020857506
-0.2831323735	-2.1504393509	2.2512677898	3.9030180826
-2.7102858330	-1.8696690822	-0.5579869263	5.9710118445
-2.1915065357	-3.0649648703	-1.8461752217	-1.7174411990
-1.3353578008	-1.2179890109	-0.1477236153	5.1917874225
1.1100449693	-0.3610962311	-1.4260158639	2.1398631787
0.6469597522	-0.9709423893	2.0782489544	6.4964104632
-1.5315521038	0.0701276845	2.9975075397	-9.0317602122
-0.4122719405	-1.0127741548	0.1852745396	4.6365991509
-1.4945614763	-2.1307675612	-2.3023599869	1.2262223043
-1.7033755029	0.2636604319	-2.4753989281	-4.2375757790
-0.9935877327	1.8636257509	2.2976915362	3.2430924620
-2.5040570843	1.7843918925	1.3743199884	5.8779114114
-1.5569408050	0.7596710791	2.8094332867	-3.9091275121
2.4413479150	1.0189015973	-1.1934573624	5.8508930942
0.5012600598	1.5992772480	-0.3720131633	7.4757747127
-2.9787543232	-2.2546149000	-1.0696080805	4.0228367962
2.6781352409	2.6498335964	1.7509091320	2.4278526728
3.1149537182	0.1708672166	2.3723010388	0.3133854341
-2.0388416997	-0.2189455377	1.7006378407	-1.3087235243
-3.0544418166	-0.0389832955	-0.8152832768	-0.0802535893
2.6352194387	-2.3637914339	-1.4656755925	4.1556533280
0.8081778976	-1.5944658336	3.0565394787	14.0297883356
-1.8090704539	-2.1890908617	2.7823750089	-2.1476002514
-0.3513398054	2.9110079213	-2.9929351567	-2.7400181515
-0.3182359375	2.3241560532	0.9253857879	3.3882792136
-1.1793053955	2.0845539577	0.5373729687	4.3772668710
-0.2424562796	2.2815539592	-1.1637744571	3.7364177152
-0.6008166621	2.6744670543	1.0417308243	0.7876357205
0.6317286038	2.5964081625	0.0614042959	2.4729878257
-0.1176364189	1.9622808081	2.9635428575	4.9582297562
-2.4255468991	-1.2701216772	2.7932808256	1.7335442409
1.6620635557	1.8470710356	-0.6921150413	7.4978510777
2.0627617030	0.8378889196	-2.5271260044	8.3430410548
-0.4937013587	2.9453468354	-3.0856039142	-4.5034735274
-3.0751389927	2.3231512344	2.3235663702	3.4711679476
-0.3615620173	-1.1637577184	1.5645591376	5.3371964939
0.5366150113	0.2300641295	-2.3618306111	2.4660287998
-2.1692267192	-1.2038795656	0.1386849653	5.2728922279
2.3440423170	2.3003585298	0.1643700508	4.6057393507
1.3790786466	-1.7201122013	-2.0610703875	9.5982655990
-1.3536455015	-1.7041786855	-1.8925833318	4.6468355431
-1.2952063150	-1.9402626060	-0.4949844305	5.1191163923
2.7188608337	1.2610191245	-1.4187947539	6.9259718493
0.6835411653	-1.9566902788	-0.3639439996	6.6409777417
-0.3406827094	1.2827635079	0.2973764252	6.1007510892
0.6048816078	-1.7495183789	-0.9351054660	7.3909251038
0.5215121825	-0.3374970798	0.3480164967	1.2664355633
-1.4846729198	0.2275340496	0.4923431685	-0.6459566030
0.4852751695	-3.0321894353	1.9684068147	1.2501725710
1.7779363963	-2.4447570502	-2.8253091579	10.0975377738
-0.5587601697	2.3157276812	2.9698845244	-0.8714270502
-1.0469318620	-2.1186696563	1.1755922843	4.0695636135
-3.0905223264	-1.9836018404	-0.7407340158	5.8207930651
2.6839328542	-1.1629408016	1.6670855221	6.6818541050
1.3409883232	-2.8144660772	-1.6547175128	2.4264547009
-0.2517912756	0.6766635964	1.6289709366	2.3202775854
0.0984639579	-1.5455685870	0.3851393832	7.0940670995
3.0438919046	-2.4889632200	1.2853714267	2.7056745844
-0.8157053028	-0.1852944316	-2.5403711517	-3.5234163884
0.0937975049	1.9629013908	0.9726121669	6.0798535843
2.2382059844	2.8601423313	0.9965362901	1.4029001212
2.5199570442	-0.0159883570	-0.3188025809	0.5847563760
0.0462532353	1.0114624296	1.0558676732	5.0810676573
1.6707628048	-1.5932503021	-2.4380607823	11.5071194579
0.5051592194	-1.3941364238	-1.9993725105	8.0410924787
0.9756343393	-2.9177972138	1.1164133053	1.3014698208
2.4152993652	0.5045392481	1.1617090608	2.4208152206
-1.4701559336	-0.9983370656	-1.8480778972	2.7903933640
-3.0802580134	-2.9288611991	1.1065551225	0.2415464039
1.3000775985	2.3944102400	-2.6179841655	8.7227544103
-1.1718054095	-0.5334538053	1.9137884740	-0.3474618172
-1.7010269605	-1.5559945969	-2.4997462529	2.1353349992
-2.4273469743	-0.9989566342	-1.8735163332	3.4877675749
2.5079243967	-2.7557390439	2.7601955964	5.0204107120
1.8862476971	-2.6454218452	-0.2956186887	2.5378249946
2.6483345916	1.2125516862	1.9916684233	7.3579557389
2.2541390418	-2.6407643987	1.0423794550	2.4808413918
2.4110026884	1.6621880780	-3.0291418909	13.2273125981
0.8415869579	-2.4866167404	-2.1498457856	4.9359842596
2.9455774497	-1.2495932484	-0.5757278811	6.4991999236
-1.4520503786	-1.4987108832	2.1889726059	3.6909548040
2.1447845305	-1.5402291280	-0.0388053118	7.8332038745
-0.5919459406	-2.7827684831	-1.1059365801	0.2218117397
1.2032177010	-1.2230407384	-0.2847248381	7.1208554022
1.1388293680	-0.0147709411	2.3689918529	3.7699541336
3.0580066543	-0.5462293223	-0.3881221266	1.9726139083
-2.2426784155	-0.8682039869	1.6532517559	2.7096549067
-0.8547318851	1.2065158657	1.6584493919	4.7863719032
-0.6287188403	0.4502272330	-0.7683255755	0.7170076769
-1.7631900913	0.9907300708	3.1092478157	-5.2577528490
0.7912616484	-1.2990151022	-1.1699992483	7.3400696646
1.2512651626	-1.8076624267	-2.0467924037	9.2301702773
-1.2301738251	1.4146400635	-0.9518346085	5.8107768172
0.7665036156	-2.7990697559	2.0060358057	2.6065068412
1.4130561970	-1.1295500836	-2.3995915664	9.9852226710
1.5540027048	-1.1140026795	2.7865722981	12.6666919302
-0.7843636319	-2.3492604304	1.8424501743	2.0281735128
0.0118772418	2.0973055787	2.8424881201	5.3217389876
2.6265767119	1.9347281608	2.4073386572	8.2598773302
-0.6121541555	-2.1021869986	1.8955083520	3.8861121791
1.0020637313	2.4891338054	3.1399623154	11.6134466562
-0.8404484382	-0.7452127814	-0.6903256906	2.4571451034
-2.0865792195	0.4271819170	-0.9449285700	0.2622951674
-2.6256736269	-0.0199469510	0.6231317009	-0.4979877464
-2.2498408607	-2.0772160322	2.5919217688	1.0628409588
2.5628137344	2.2249085050	-0.4215284226	4.9572074451
3.0302467170	-0.8907019509	-2.1765884282	4.5921969425
-2.7471030046	-0.1437729817	-2.7512572598	-2.4427369480
1.3924657905	2.9536739986	-0.5905425805	1.2404081845
-0.2418884697	-1.2443362976	-2.7991234339	4.5700768494
0.6864245711	-0.4343414121	1.7916812226	2.5264591625
2.3862840234	-0.4771827538	2.3086468217	4.1094290163
2.8509409618	-1.6513949045	1.8732489154	7.5940786214
-2.6434110781	0.6103463714	0.8694392201	1.7943839942
-0.6262551702	-2.6995748326	-0.1144830383	0.6947508401
2.6408661745	0.5923862485	3.0992598057	7.0915349439
-2.7960183745	-1.4873580480	0.4697496865	6.6109928923
2.2494594319	-1.3394207448	2.9372376809	13.2041464335
1.3928654118	1.5712479005	-2.9277909644	15.2160525447
0.7220212091	0.1132664180	-1.6097337062	1.1940902289
2.1707743762	-1.6714965232	2.8226464461	12.9937805657
-1.8396738579	-1.6828534585	1.3976253239	5.5805493938
-0.1988100928	-2.9337458165	-1.1519643879	0.0657895081
-2.7221620920	-0.6146359014	2.1172118426	1.1022339972
-1.3562402206	-1.1855778087	3.1395993119	-4.4588759379
0.9472379015	0.1891202900	1.2298068701	1.2448952427
0.3733011244	2.9701080933	-2.4001125652	1.7787148054
0.9418589743	-1.0315128987	-1.1342362100	6.0965616171
-0.5042086115	-0.8915564581	1.3856728943	3.5763109572
-1.8999992642	-1.1544222063	2.7431133710	-0.4493582663
-2.2718825243	-2.8449061145	2.5583848674	-3.4395397335
2.5208379876	2.4680296739	-1.5221274134	3.6175372330
1.5295469035	3.1311961464	-2.7577263834	6.7786719911
1.0903944470	0.1322494066	-1.7047693039	1.7575452686
-1.7709236544	-2.0424685765	1.2629096336	4.3254457900
0.8196949446	1.4797105883	-0.9842313461	7.7416131464
-1.5997694505	1.2727386759	-1.1686850031	5.2102802563
2.0240717784	1.5806490863	-0.3660794954	7.8999526680
0.9960261685	1.4961743396	-2.2859552560	10.0923178747
2.6259505267	-2.6685217887	0.4859176083	1.9489826671
3.0087268371	3.0584685288	1.1067783751	0.2006094990
-0.2806387365	-0.8586169492	-2.7264200107	2.2033394171
1.3562839913	1.0393176018	-0.3439864707	6.1804633503
2.3313079102	1.5947425017	-0.6294507476	7.7318433193
-0.1799365419	2.1134523524	-0.1748707058	4.9542446837
-3.0715351984	-2.6317252801	0.3945499968	1.5972583569
-0.1702312972	-1.0910488341	1.9822159462	5.0778139938
-1.9000637795	2.1286627579	-1.6700324819	3.3559682037
1.5752580281	1.6607299266	-0.4801684664	7.9488419736
2.0335331871	0.0212980885	0.9633652532	0.9750826416
-2.7826041539	2.5661162362	1.9273448030	1.2372256409
0.1226203440	-0.7841776507	1.0525827769	3.6287837922
0.7326627675	-1.4007536004	-0.6783309406	7.4825541455
0.6801470541	-1.0315737776	0.3126728360	5.7839554937
0.2259034274	2.2136134581	2.1925739245	5.2262364279
1.8388255234	-2.7745800528	0.9282128323	1.9371817685
0.2120227379	-1.5624284297	0.1372920885	7.2099551084
-0.8620632882	1.3918911186	-0.1996385530	6.0190229876
-1.0645991598	-2.5519541862	-2.9355466793	-5.2049261973
0.9158948086	0.5741081691	-2.6217349175	6.6047378903
2.4662257734	-2.8846457827	2.1019645936	2.2976737530
1.8185865038	2.2706928196	0.8974386296	5.1279408307
-2.5518412726	0.6031739220	-1.6478018048	1.2862967155
1.2607434064	2.1882162928	1.9917169548	7.1047926685
2.8775261348	0.6543009173	-2.1030406260	3.3643637058
1.5002387839	0.1505982003	-0.3601932874	1.1567530297
-2.4302040327	-2.9290138276	-2.9839996702	-5.5177509291
0.2007208380	1.4814114483	-0.6596591205	7.1473722343
-1.8675286981	-2.4464706929	-1.8185160918	0.8693666265
2.6907582850	-2.3303517015	-2.4546688756	5.6984241331
-3.1122349059	3.0644644779	2.1423776594	-0.0496311869
-0.8066390734	2.4816583618	1.7240256741	1.2711643635
1.0811223982	0.0997769436	-0.5435969982	0.9596491591
1.6143128626	-1.1907231381	1.6326056241	7.7453901150
1.3423126035	-1.3948095719	1.9774310549	9.2486961538
0.2062774199	0.1744937240	3.0083844659	2.0934473337
0.7020714832	-0.8112816969	-2.8516925714	8.5977051594
-2.5483188077	1.2890495918	1.9708021363	5.0563797165
0.1457707287	0.2120676577	-2.6488338098	1.1704452104
-1.6890778786	2.8558388113	1.2676751293	-0.6932559608
-0.7460065779	0.1914794252	-2.1967976797	-2.0058673317
0.8696247405	0.3049256813	-1.9286879111	2.4523022487
-0.1315798465	2.0781197995	1.8105231939	5.0755406819
1.8385796097	-2.2015578541	-2.0457398829	7.2186855870
2.5949598683	2.3474802514	1.1163863286	4.1615533754
0.6058931180	-0.7137552160	2.1974826068	4.8976939547
-1.7116406927	0.3479901179	3.1325612863	-9.7101151223
2.3844507668	2.8924570502	-0.6293120412	1.1231843888
2.9295334675	0.8783986903	-2.8472829006	5.7410404519
-2.4590380918	-0.1073987045	2.8975283022	-4.9965236734
-2.2939872044	-0.9577053864	-0.5845011298	3.9239700727
-0.8433941589	0.9470846428	2.1047659289	2.3994600009
0.1341989154	1.9395440683	-1.5910098977	6.3100696585
2.5291916300	1.2023447230	-2.0208575509	7.6254750499
1.9552610068	1.1343399035	-1.5045205809	7.1510667114
2.7752948766	-0.7329745207	-2.8231376540	5.7670010588
-0.3854747116	-0.8661053492	-2.9582534299	0.8069270583
2.2091205325	-1.8499970689	-0.3193407027	7.2722915779
-1.4116410694	-2.8093797065	-1.3353360500	-0.5567438069
1.7939895979	1.2236093976	-2.4400420347	10.6216398941
-2.0708250774	1.4961420990	-0.3020942300	6.0827599802
-0.0104945303	0.5897594387	-0.1727769257	2.1547110255
3.0950332554	2.5815575347	1.7921469373	2.0698867517
2.5433515407	1.3872196415	-1.0450112132	7.3970895894
0.6960917108	-2.6857190103	3.1057561317	7.9638847562
